Timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2025-06-08 13:54:48.653,119.0,469.0264632930048,2.610450169071555,342.4252399429679,11.859222759492695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.7672987,0.0
2025-06-08 13:54:48.658,119.0,388.1249474515207,5.497652934864163,354.96886439435184,11.922801058739424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.7673206,0.0
2025-06-08 13:54:48.663,120.0,618.4953049221076,4.895529041998088,408.73740605730563,10.251065778546035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.7676523,0.0
2025-06-08 13:54:48.668,120.0,524.5228387354873,1.492220082320273,319.6305497130379,18.85283567663282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.7676692,0.0
2025-06-08 13:54:48.673,121.0,492.7636083117686,4.84691034257412,369.9995223162696,16.90808769967407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.7965655,0.0
2025-06-08 13:54:48.678,121.0,497.438483256381,5.785625231452286,297.2584681781009,17.091342797502875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.7965884,0.0
2025-06-08 13:54:48.683,122.0,400.3132814071141,5.262039237655699,255.37532857432961,16.53783760406077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.7969236,0.0
2025-06-08 13:54:48.688,122.0,537.5713496808894,3.4743670588359237,286.7605690024793,15.498145416378975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.7969403,0.0
2025-06-08 13:54:48.693,123.0,564.9885562560521,0.9312350889667869,268.8314886149019,14.46967292856425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.797454,0.0
2025-06-08 13:54:48.698,123.0,519.268279297743,5.957660629414022,233.54927243292332,17.102562497369945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.7974708,0.0
2025-06-08 13:54:48.703,124.0,347.621830931399,5.793105031363666,228.2984528951347,14.716506325639784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8262472,0.0
2025-06-08 13:54:48.708,124.0,361.6277562654577,3.0330588640645146,279.3630468901247,14.226579431444407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8262675,0.0
2025-06-08 13:54:48.713,125.0,468.81328899553046,7.337683713063598,234.6712424196303,11.399215064942837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8266964,0.0
2025-06-08 13:54:48.718,125.0,593.6174904168583,5.071304339915514,226.98574801068753,13.452420140616596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8267093,0.0
2025-06-08 13:54:48.723,126.0,515.5395990419202,2.7563062673434615,223.16731015592813,16.410681005567312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.827468,0.0
2025-06-08 13:54:48.728,126.0,592.2000683336519,8.171681403182447,252.61154250707477,14.293897630646825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8275135,0.0
2025-06-08 13:54:48.733,127.0,565.1643315539695,8.676567897200584,278.3869330016896,13.448680240660906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8561645,0.0
2025-06-08 13:54:48.738,127.0,628.7351510007866,3.141515962779522,200.85880692023784,9.499345887452364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8561788,0.0
2025-06-08 13:54:48.743,128.0,775.8441157578491,0.022439399734139442,175.34894932247698,15.023178122006357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8565612,0.0
2025-06-08 13:54:48.748,128.0,661.1713033164851,4.02039245236665,225.27661373093724,13.833889936096966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.856574,0.0
2025-06-08 13:54:48.753,129.0,679.287378701847,3.3135513607412577,252.87333550397307,13.557137339375913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8572984,0.0
2025-06-08 13:54:48.758,129.0,700.6870862483047,3.388349359855056,244.4473409038037,16.06287030968815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8573084,0.0
2025-06-08 13:54:48.763,130.0,427.12836408941075,4.3644632482901216,249.58596344292164,14.1181223327294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8864012,0.0
2025-06-08 13:54:48.768,130.0,505.38951056217775,4.951627541333437,218.33535941317677,10.501639075577259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8864193,0.0
2025-06-08 13:54:48.773,131.0,375.66360079916194,6.208233926445246,221.63769107405096,12.513705251738429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8868399,0.0
2025-06-08 13:54:48.778,131.0,496.04724047286436,5.860423230566084,290.4742896584794,12.031258157454431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.88686,0.0
2025-06-08 13:54:48.783,132.0,636.9404915035702,5.0488649401813745,225.1045783329755,14.349996129982173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8876727,0.0
2025-06-08 13:54:48.788,132.0,429.7500339583494,7.206787214614451,234.11773722618818,14.005925334058702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.8876936,0.0
2025-06-08 13:54:48.793,133.0,330.29861433664337,5.789365131407976,239.10676376707852,11.24213926680386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.916669,0.0
2025-06-08 13:54:48.798,133.0,369.3843087735586,2.7974451668560505,185.9777449965477,10.651235073804855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.91669,0.0
2025-06-08 13:54:48.803,134.0,322.67669822694734,7.318984213285148,227.2886799070984,15.359769118018448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.9170327,0.0
2025-06-08 13:54:48.808,134.0,478.2041777842678,2.3935359716415405,286.2856017081067,12.85029624775052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.9170496,0.0
2025-06-08 13:54:48.813,135.0,552.1793989078142,5.015205840580165,258.58416273631155,12.05369755718857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.9174056,0.0
2025-06-08 13:54:48.818,135.0,427.60333138378337,4.592597145587206,261.4264867026359,12.592243150807917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.9174144,0.0
2025-06-08 13:54:48.823,136.0,592.6413765284233,5.961400529369712,187.0922351833433,13.31030394230038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.94649,0.0
2025-06-08 13:54:48.828,136.0,403.0695876744576,3.5304655581712723,290.19379716180265,16.07409000955522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.9465117,0.0
2025-06-08 13:54:48.833,137.0,148.81996898679063,7.790211607702076,249.50742554385215,15.614082315005362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.9469943,0.0
2025-06-08 13:54:48.838,137.0,293.0753900776617,4.371943048201501,246.62770257797092,12.947533646598458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.9470124,0.0
2025-06-08 13:54:48.843,138.0,407.48266962217167,0.1047171987593174,299.7791607482359,15.483185816556215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.9474783,0.0
2025-06-08 13:54:48.848,138.0,483.89630551682785,3.751119655556977,284.96915692370385,17.154921096749604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.9474983,0.0
2025-06-08 13:54:48.853,139.0,620.7205453957431,0.5161061938852072,256.10460906568915,14.129342032596469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.976292,0.0
2025-06-08 13:54:48.858,139.0,682.8889023591764,4.375682948157191,248.7108268532902,7.685494408942759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.9763095,0.0
2025-06-08 13:54:48.863,140.0,530.0878098695539,3.2836321610957384,215.63515164516866,15.801077312789857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.9768057,0.0
2025-06-08 13:54:48.868,140.0,310.6417001695372,7.1843478148803115,247.4130815686658,15.146594820544124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.976817,0.0
2025-06-08 13:54:48.873,141.0,513.8790834615938,3.0704578636214137,273.93271215446293,16.03295111004263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.977462,0.0
2025-06-08 13:54:48.878,141.0,728.4147045197897,7.094590215943754,311.45512840989977,11.560030763037503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362088.9774752,0.0
2025-06-08 13:54:48.883,142.0,484.1655783136375,1.5071796821430326,249.4139280449599,11.64230856206268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0065615,0.0
2025-06-08 13:54:48.888,142.0,481.11381994979456,1.2940053846687078,276.0981142288074,10.501639075577259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0065858,0.0
2025-06-08 13:54:48.893,143.0,589.2081483691,4.450480947270989,220.6952362852171,14.024624833837152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.006862,0.0
2025-06-08 13:54:48.898,143.0,281.855690210592,3.7249403558671474,250.53215813171118,12.10605615656823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.00688,0.0
2025-06-08 13:54:48.903,144.0,217.18160027684644,7.285325113683939,265.24866445735097,9.835936883464456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0074973,0.0
2025-06-08 13:54:48.908,144.0,408.8514730059542,6.155875327065587,231.82143865339458,13.878768735565245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0075073,0.0
2025-06-08 13:54:48.913,145.0,145.0838089310564,6.42514812387526,219.25911470223218,13.052250845357776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0364654,0.0
2025-06-08 13:54:48.918,145.0,275.7372138830833,5.067564439959824,229.71213507838547,10.363262777216733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0364785,0.0
2025-06-08 13:54:48.923,146.0,504.16656327666715,4.686094644479454,329.8890952914953,14.585609827190638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0369008,0.0
2025-06-08 13:54:48.928,146.0,542.1676867264323,7.057191216386855,354.63601329829544,14.177960732020438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0369182,0.0
2025-06-08 13:54:48.933,147.0,393.92553228279576,4.0839707516133785,250.7116733295843,16.51539820432663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0374396,0.0
2025-06-08 13:54:48.938,147.0,327.82280056597665,5.830504030920565,204.101300181821,13.153228144161403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0374517,0.0
2025-06-08 13:54:48.943,148.0,468.55523589858785,2.6665486684069037,315.7747128587216,16.373282006010413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0665796,0.0
2025-06-08 13:54:48.948,148.0,413.30943375313655,3.575344357639551,283.38343934249133,12.640861850231886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0666027,0.0
2025-06-08 13:54:48.953,149.0,673.0604452756234,3.2424932615831494,275.52590953558683,8.957060393877327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0669463,0.0
2025-06-08 13:54:48.958,149.0,591.799899038393,2.0756444754078984,209.6887107156217,10.46050017606467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0669627,0.0
2025-06-08 13:54:48.963,150.0,587.0390063947998,4.241046549752355,237.01241979189217,14.331296630203724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0674925,0.0
2025-06-08 13:54:48.968,150.0,438.2283871578984,5.108703339472413,225.34019203018397,18.4900653809309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0675087,0.0
2025-06-08 13:54:48.973,151.0,434.6792220999487,2.1504424745216966,284.92801802419126,18.90893417596817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0963259,0.0
2025-06-08 13:54:48.978,151.0,506.45538204954937,6.7804386196658015,268.0909884236753,13.373882241547108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.096346,0.0
2025-06-08 13:54:48.983,152.0,620.009964404162,5.116183139383793,285.73957631457597,14.136821832507849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0967457,0.0
2025-06-08 13:54:48.988,152.0,587.5364130889066,5.759445931762457,259.66499382350594,15.66644091438502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0967627,0.0
2025-06-08 13:54:48.993,153.0,563.7656089705415,4.719753744080663,266.06396264769137,17.454113093204796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0974536,0.0
2025-06-08 13:54:48.998,153.0,529.4931657765992,9.585363586433232,232.3338049473241,17.166140796616673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.0974703,0.0
2025-06-08 13:54:49.003,154.0,320.4364981534891,6.597183521836996,285.3992454186082,12.719399749301374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.1263804,0.0
2025-06-08 13:54:49.008,154.0,622.265124077443,0.7105809915810823,254.7096263822168,14.529511327855289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.1264024,0.0
2025-06-08 13:54:49.013,155.0,880.651072116103,6.241893026046455,318.2916655289009,10.602616374380887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.1268897,0.0
2025-06-08 13:54:49.018,155.0,608.4835927407257,-1.5894574811682105,185.24472460523248,17.012804898433387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.1269107,0.0
2025-06-08 13:54:49.023,156.0,665.4834079653956,6.9412543177604675,260.36435511521995,13.803970736451447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749362089.127592,0.0
